time,Open,High,Low,Close,support,resistance,trend
1780012800000000,73600.0,73776.0,73600.0,73731.0,60655.25,61214.166666666664,sideways
1780013700000000,73713.0,73842.5,73663.0,73759.5,60655.25,61214.166666666664,sideways
1780014600000000,73758.5,73836.5,73726.0,73833.5,60655.25,61214.166666666664,sideways
1780015500000000,73832.5,73833.0,73658.5,73700.5,60655.25,61214.166666666664,sideways
1780016400000000,73700.5,73852.0,73700.5,73761.5,60655.25,61214.166666666664,sideways
1780017300000000,73766.5,73787.0,73544.5,73576.0,60655.25,61214.166666666664,sideways
1780018200000000,73570.0,73570.0,73457.0,73507.5,60655.25,61214.166666666664,sideways
1780019100000000,73507.5,73608.0,73439.0,73565.5,60655.25,61214.166666666664,sideways
1780020000000000,73565.5,73622.5,73527.5,73607.5,60655.25,61214.166666666664,sideways
1780020900000000,73607.5,73624.5,73342.5,73366.0,60655.25,61214.166666666664,sideways
1780021800000000,73367.0,73466.5,73304.5,73323.5,60655.25,61214.166666666664,sideways
1780022700000000,73325.0,73387.0,73166.5,73209.5,60655.25,61214.166666666664,sideways
1780023600000000,73209.5,73442.0,73209.5,73429.0,60655.25,61214.166666666664,sideways
1780024500000000,73430.0,73430.0,73362.0,73370.0,60655.25,61214.166666666664,sideways
1780025400000000,73371.0,73427.0,73289.0,73340.0,60655.25,61214.166666666664,sideways
1780026300000000,73340.0,73343.5,73237.5,73276.0,60655.25,61214.166666666664,sideways
1780027200000000,73276.0,73351.5,73176.5,73205.5,60655.25,61214.166666666664,sideways
1780028100000000,73204.5,73357.5,73204.5,73339.5,60655.25,61214.166666666664,sideways
1780029000000000,73338.5,73420.5,73325.0,73387.0,60655.25,61214.166666666664,sideways
1780029900000000,73387.5,73489.0,73377.0,73473.0,60655.25,61214.166666666664,sideways
1780030800000000,73474.0,73617.5,73466.0,73577.5,60655.25,61214.166666666664,sideways
1780031700000000,73577.5,73588.0,73508.0,73553.0,60655.25,61214.166666666664,sideways
1780032600000000,73554.0,73554.0,73467.5,73488.0,60655.25,61214.166666666664,sideways
1780033500000000,73488.0,73690.0,73480.0,73669.5,60655.25,61214.166666666664,sideways
1780034400000000,73670.5,73690.5,73605.0,73671.0,60655.25,61214.166666666664,sideways
1780035300000000,73671.0,73917.5,73671.0,73740.0,60655.25,61214.166666666664,sideways
1780036200000000,73741.0,73746.5,73637.5,73676.5,60655.25,61214.166666666664,sideways
1780037100000000,73677.5,73791.5,73676.5,73762.5,60655.25,61214.166666666664,sideways
1780038000000000,73760.0,73800.5,73731.5,73793.0,60655.25,61214.166666666664,sideways
1780038900000000,73794.0,73804.5,73721.5,73741.5,60655.25,61214.166666666664,sideways
1780039800000000,73741.5,73741.5,73358.5,73376.5,60655.25,61214.166666666664,sideways
1780040700000000,73375.5,73507.0,73339.5,73496.0,60655.25,61214.166666666664,sideways
1780041600000000,73496.0,73702.0,73488.0,73689.5,60655.25,61214.166666666664,sideways
1780042500000000,73689.5,73807.5,73668.0,73755.0,60655.25,61214.166666666664,sideways
1780043400000000,73754.0,73804.5,73686.5,73782.0,60655.25,61214.166666666664,sideways
1780044300000000,73782.0,73791.5,73606.0,73632.0,60655.25,61214.166666666664,sideways
1780045200000000,73632.0,73841.0,73622.0,73792.5,60655.25,61214.166666666664,sideways
1780046100000000,73792.5,73874.5,73777.5,73856.0,60655.25,61214.166666666664,sideways
1780047000000000,73857.0,73862.5,73793.0,73804.0,60655.25,61214.166666666664,sideways
1780047900000000,73803.0,73806.0,73687.0,73715.5,60655.25,61214.166666666664,sideways
1780048800000000,73714.5,73715.5,73643.5,73680.0,60655.25,61214.166666666664,sideways
1780049700000000,73676.0,73676.0,73588.5,73607.0,60655.25,61214.166666666664,sideways
1780050600000000,73606.0,73717.5,73563.0,73583.5,60655.25,61214.166666666664,sideways
1780051500000000,73582.0,73665.0,73567.0,73608.5,60655.25,61214.166666666664,sideways
1780052400000000,73607.0,73657.5,73567.0,73619.0,60655.25,61214.166666666664,sideways
1780053300000000,73620.0,73670.0,73534.5,73548.0,60655.25,61214.166666666664,sideways
1780054200000000,73548.5,73563.0,73452.5,73462.0,60655.25,61214.166666666664,sideways
1780055100000000,73462.0,73496.5,73312.0,73455.5,60655.25,61214.166666666664,sideways
1780056000000000,73455.5,73455.5,73307.5,73342.0,60655.25,61214.166666666664,sideways
1780056900000000,73343.0,73391.5,73279.5,73302.0,60655.25,61214.166666666664,sideways
1780057800000000,73300.5,73316.0,73198.0,73254.0,60655.25,61214.166666666664,sideways
1780058700000000,73254.0,73353.5,73172.5,73268.0,60655.25,61214.166666666664,sideways
1780059600000000,73267.0,73275.5,73056.0,73107.0,60655.25,61214.166666666664,sideways
1780060500000000,73106.0,73119.0,72939.0,73046.5,60655.25,61214.166666666664,sideways
1780061400000000,73046.5,73290.5,72873.0,73243.0,60655.25,61214.166666666664,sideways
1780062300000000,73243.0,73328.0,73039.5,73122.5,60655.25,61214.166666666664,sideways
1780063200000000,73121.5,73184.0,72869.0,72990.0,60655.25,61214.166666666664,sideways
1780064100000000,72990.0,73055.0,72495.5,72698.0,60655.25,61214.166666666664,sideways
1780065000000000,72697.0,72867.5,72543.5,72627.5,60655.25,61214.166666666664,sideways
1780065900000000,72627.0,73204.5,72583.0,73072.5,60655.25,61214.166666666664,sideways
1780066800000000,73076.0,73740.5,72977.0,73673.0,60655.25,61214.166666666664,sideways
1780067700000000,73662.5,73743.0,73442.0,73650.0,60655.25,61214.166666666664,sideways
1780068600000000,73642.5,74184.5,73638.0,73801.0,60655.25,61214.166666666664,sideways
1780069500000000,73801.0,73863.0,73679.0,73783.0,60655.25,61214.166666666664,sideways
1780070400000000,73783.0,73996.5,73756.0,73929.5,60655.25,61214.166666666664,sideways
1780071300000000,73929.5,73946.5,73540.0,73623.5,60655.25,61214.166666666664,sideways
1780072200000000,73623.5,74085.0,73619.5,74055.5,60655.25,61214.166666666664,sideways
1780073100000000,74055.5,74101.0,73894.5,74031.0,60655.25,61214.166666666664,sideways
1780074000000000,74030.0,74272.5,73906.5,74218.5,60655.25,61214.166666666664,sideways
1780074900000000,74238.0,74300.0,74131.0,74197.5,60655.25,61214.166666666664,sideways
1780075800000000,74196.5,74300.0,74176.0,74184.0,60655.25,61214.166666666664,sideways
1780076700000000,74183.5,74183.5,73890.0,73960.5,60655.25,61214.166666666664,sideways
1780077600000000,73962.5,74049.0,73917.5,74019.0,60655.25,61214.166666666664,sideways
1780078500000000,74024.0,74027.5,73705.0,73765.0,60655.25,61214.166666666664,sideways
1780079400000000,73771.0,73827.0,73725.0,73766.5,60655.25,61214.166666666664,sideways
1780080300000000,73765.5,73766.5,73145.0,73349.5,60655.25,61214.166666666664,sideways
1780081200000000,73349.5,73489.0,73267.0,73402.0,60655.25,61214.166666666664,sideways
1780082100000000,73399.5,73424.0,73214.0,73307.5,60655.25,61214.166666666664,sideways
1780083000000000,73311.0,73702.0,73310.0,73657.5,60655.25,61214.166666666664,sideways
1780083900000000,73660.0,73694.0,73489.5,73491.5,60655.25,61214.166666666664,sideways
1780084800000000,73495.5,73657.5,73484.5,73629.5,60655.25,61214.166666666664,sideways
1780085700000000,73629.5,73733.0,73567.5,73688.0,60655.25,61214.166666666664,sideways
1780086600000000,73698.0,73743.0,73661.5,73676.5,60655.25,61214.166666666664,sideways
1780087500000000,73681.0,73728.5,73592.5,73642.5,60655.25,61214.166666666664,sideways
1780088400000000,73656.5,73832.5,73615.5,73777.0,60655.25,61214.166666666664,sideways
1780089300000000,73778.0,73785.5,73506.5,73506.5,60655.25,61214.166666666664,sideways
1780090200000000,73505.5,73584.0,73438.5,73584.0,60655.25,61214.166666666664,sideways
1780091100000000,73584.0,73596.0,73376.5,73385.0,60655.25,61214.166666666664,sideways
1780092000000000,73392.0,73474.5,73351.5,73377.5,60655.25,61214.166666666664,sideways
1780092900000000,73393.0,73545.5,73382.5,73495.0,60655.25,61214.166666666664,sideways
1780093800000000,73506.5,73527.5,73402.5,73446.0,60655.25,61214.166666666664,sideways
1780094700000000,73444.5,73498.5,73379.0,73454.5,60655.25,61214.166666666664,sideways
1780095600000000,73428.0,73486.0,73358.0,73380.0,60655.25,61214.166666666664,sideways
1780096500000000,73388.5,73441.5,73286.0,73351.5,60655.25,61214.166666666664,sideways
1780097400000000,73356.5,73402.0,73286.5,73402.0,60655.25,61214.166666666664,sideways
1780098300000000,73401.0,73466.0,73377.0,73436.0,60655.25,61214.166666666664,sideways
1780099200000000,73455.5,73497.5,73398.5,73454.5,60655.25,61214.166666666664,sideways
1780100100000000,73455.5,73520.5,73437.0,73437.0,60655.25,61214.166666666664,sideways
1780101000000000,73437.0,73491.5,73374.0,73490.5,60655.25,61214.166666666664,sideways
1780101900000000,73490.5,73553.0,73476.0,73476.0,60655.25,61214.166666666664,sideways
1780102800000000,73470.0,73565.0,73437.0,73548.0,60655.25,61214.166666666664,sideways
1780103700000000,73545.5,73622.5,73521.5,73597.5,60655.25,61214.166666666664,sideways
1780104600000000,73597.0,73634.0,73564.5,73573.0,60655.25,61214.166666666664,sideways
1780105500000000,73573.0,73631.5,73554.0,73631.5,60655.25,61214.166666666664,sideways
1780106400000000,73631.5,73680.0,73628.5,73641.5,60655.25,61214.166666666664,sideways
1780107300000000,73641.5,73660.5,73581.5,73602.5,60655.25,61214.166666666664,sideways
1780108200000000,73601.5,73703.0,73601.5,73681.5,60655.25,61214.166666666664,sideways
1780109100000000,73682.5,73755.0,73670.5,73755.0,60655.25,61214.166666666664,sideways
1780110000000000,73755.0,73765.5,73699.0,73733.0,60655.25,61214.166666666664,sideways
1780110900000000,73733.0,73733.0,73633.0,73637.5,60655.25,61214.166666666664,sideways
1780111800000000,73637.5,73638.5,73508.5,73512.5,60655.25,61214.166666666664,sideways
1780112700000000,73512.5,73570.5,73492.0,73500.0,60655.25,61214.166666666664,sideways
1780113600000000,73500.0,73557.5,73322.5,73467.5,60655.25,61214.166666666664,sideways
1780114500000000,73466.5,73466.5,73274.0,73317.0,60655.25,61214.166666666664,sideways
1780115400000000,73318.0,73327.5,73159.5,73287.5,60655.25,61214.166666666664,sideways
1780116300000000,73287.5,73381.5,73266.5,73373.5,60655.25,61214.166666666664,sideways
1780117200000000,73372.5,73600.0,73316.0,73477.5,60655.25,61214.166666666664,sideways
1780118100000000,73476.5,73532.0,73470.5,73488.5,60655.25,61214.166666666664,sideways
1780119000000000,73488.5,73558.0,73488.5,73558.0,60655.25,61214.166666666664,sideways
1780119900000000,73557.5,73615.0,73556.0,73575.0,60655.25,61214.166666666664,sideways
1780120800000000,73574.5,73590.5,73498.0,73514.0,60655.25,61214.166666666664,sideways
1780121700000000,73515.0,73603.5,73514.0,73584.0,60655.25,61214.166666666664,sideways
1780122600000000,73587.5,73692.5,73587.5,73636.0,60655.25,61214.166666666664,sideways
1780123500000000,73636.0,73642.0,73530.0,73557.5,60655.25,61214.166666666664,sideways
1780124400000000,73558.5,73562.5,73508.5,73514.0,60655.25,61214.166666666664,sideways
1780125300000000,73514.0,73555.0,73501.5,73536.0,60655.25,61214.166666666664,sideways
1780126200000000,73536.0,73554.0,73466.0,73467.0,60655.25,61214.166666666664,sideways
1780127100000000,73467.0,73523.5,73457.0,73521.5,60655.25,61214.166666666664,sideways
1780128000000000,73521.5,73533.0,73506.0,73531.5,60655.25,61214.166666666664,sideways
1780128900000000,73532.5,73535.5,73480.0,73522.5,60655.25,61214.166666666664,sideways
1780129800000000,73521.0,73532.0,73486.5,73496.5,60655.25,61214.166666666664,sideways
1780130700000000,73497.5,73514.5,73478.0,73499.5,60655.25,61214.166666666664,sideways
1780131600000000,73498.5,73525.0,73477.5,73521.5,60655.25,61214.166666666664,sideways
1780132500000000,73522.5,73557.5,73503.5,73537.5,60655.25,61214.166666666664,sideways
1780133400000000,73537.5,73555.0,73521.5,73542.5,60655.25,61214.166666666664,sideways
1780134300000000,73542.5,73596.0,73533.0,73584.5,60655.25,61214.166666666664,sideways
1780135200000000,73583.5,73634.0,73564.0,73605.5,60655.25,61214.166666666664,sideways
1780136100000000,73605.5,73655.5,73590.5,73604.0,60655.25,61214.166666666664,sideways
1780137000000000,73604.0,73627.5,73590.0,73611.5,60655.25,61214.166666666664,sideways
1780137900000000,73611.5,73640.0,73581.0,73623.0,60655.25,61214.166666666664,sideways
1780138800000000,73614.5,73627.5,73585.0,73592.0,60655.25,61214.166666666664,sideways
1780139700000000,73588.5,73599.5,73536.0,73563.5,60655.25,61214.166666666664,sideways
1780140600000000,73563.5,73610.5,73563.5,73602.5,60655.25,61214.166666666664,sideways
1780141500000000,73602.5,73607.5,73554.0,73574.5,60655.25,61214.166666666664,sideways
1780142400000000,73579.0,73589.5,73563.0,73578.5,60655.25,61214.166666666664,sideways
1780143300000000,73580.0,73657.5,73580.0,73626.5,60655.25,61214.166666666664,sideways
1780144200000000,73626.5,73701.0,73623.5,73652.5,60655.25,61214.166666666664,sideways
1780145100000000,73653.5,73675.5,73626.5,73669.0,60655.25,61214.166666666664,sideways
1780146000000000,73669.0,73758.0,73668.0,73712.5,60655.25,61214.166666666664,sideways
1780146900000000,73712.5,73819.5,73684.0,73749.5,60655.25,61214.166666666664,sideways
1780147800000000,73749.5,73754.5,73644.5,73724.0,60655.25,61214.166666666664,sideways
1780148700000000,73723.0,73818.0,73720.5,73810.0,60655.25,61214.166666666664,sideways
1780149600000000,73811.5,73995.5,73790.5,73915.5,60655.25,61214.166666666664,sideways
1780150500000000,73913.5,74036.0,73857.5,74017.0,60655.25,61214.166666666664,sideways
1780151400000000,74017.0,74087.0,73971.0,73977.0,60655.25,61214.166666666664,sideways
1780152300000000,73978.0,74004.5,73885.0,73909.0,60655.25,61214.166666666664,sideways
1780153200000000,73909.0,74019.0,73849.5,74006.0,60655.25,61214.166666666664,sideways
1780154100000000,74007.0,74015.0,73812.0,73915.5,60655.25,61214.166666666664,sideways
1780155000000000,73916.5,73921.5,73810.0,73847.5,60655.25,61214.166666666664,sideways
1780155900000000,73846.5,73946.5,73846.5,73894.5,60655.25,61214.166666666664,sideways
1780156800000000,73894.5,73952.5,73852.0,73937.0,60655.25,61214.166666666664,sideways
1780157700000000,73934.0,73954.0,73870.5,73879.0,60655.25,61214.166666666664,sideways
1780158600000000,73882.5,73957.0,73872.5,73926.0,60655.25,61214.166666666664,sideways
1780159500000000,73926.0,73952.5,73872.0,73907.5,60655.25,61214.166666666664,sideways
1780160400000000,73906.0,73918.0,73846.0,73880.0,60655.25,61214.166666666664,sideways
1780161300000000,73885.0,73997.5,73873.0,73902.0,60655.25,61214.166666666664,sideways
1780162200000000,73902.0,73926.0,73777.5,73926.0,60655.25,61214.166666666664,sideways
1780163100000000,73926.0,73995.5,73925.0,73989.0,60655.25,61214.166666666664,sideways
1780164000000000,73989.0,74007.5,73961.0,73992.0,60655.25,61214.166666666664,sideways
1780164900000000,73992.0,74086.0,73910.0,73943.5,60655.25,61214.166666666664,sideways
1780165800000000,73942.5,74071.5,73930.5,74070.5,60655.25,61214.166666666664,sideways
1780166700000000,74071.5,74115.5,73973.0,74014.5,60655.25,61214.166666666664,sideways
1780167600000000,74014.5,74020.5,73973.5,74010.5,60655.25,61214.166666666664,sideways
1780168500000000,74011.5,74044.5,73961.0,73967.5,60655.25,61214.166666666664,sideways
1780169400000000,73966.5,74019.5,73941.0,73983.0,60655.25,61214.166666666664,sideways
1780170300000000,74000.5,74052.5,73983.5,73988.0,60655.25,61214.166666666664,sideways
1780171200000000,73987.0,73994.5,73902.0,73930.5,60655.25,61214.166666666664,sideways
1780172100000000,73930.5,73949.5,73927.0,73935.5,60655.25,61214.166666666664,sideways
1780173000000000,73936.5,73948.5,73896.5,73900.5,60655.25,61214.166666666664,sideways
1780173900000000,73900.5,73952.5,73897.5,73952.0,60655.25,61214.166666666664,sideways
1780174800000000,73959.0,73968.0,73932.5,73958.5,60655.25,61214.166666666664,sideways
1780175700000000,73964.5,73983.0,73949.0,73964.5,60655.25,61214.166666666664,sideways
1780176600000000,73962.0,74036.0,73932.0,73962.0,60655.25,61214.166666666664,sideways
1780177500000000,73960.0,73989.5,73897.0,73960.5,60655.25,61214.166666666664,sideways
1780178400000000,73962.0,73962.0,73799.0,73878.0,60655.25,61214.166666666664,sideways
1780179300000000,73878.0,73906.0,73831.5,73878.5,60655.25,61214.166666666664,sideways
1780180200000000,73877.5,73878.5,73762.0,73786.5,60655.25,61214.166666666664,sideways
1780181100000000,73786.5,73869.0,73786.5,73856.5,60655.25,61214.166666666664,sideways
1780182000000000,73857.5,73979.0,73813.0,73826.0,60655.25,61214.166666666664,sideways
1780182900000000,73830.0,73862.0,73796.0,73828.0,60655.25,61214.166666666664,sideways
1780183800000000,73829.5,73829.5,73758.0,73779.5,60655.25,61214.166666666664,sideways
1780184700000000,73785.5,73864.5,73779.5,73864.5,60655.25,61214.166666666664,sideways
1780185600000000,73880.5,73912.5,73829.0,73859.0,60655.25,61214.166666666664,sideways
1780186500000000,73860.0,74018.5,73855.0,73951.0,60655.25,61214.166666666664,sideways
1780187400000000,73949.0,74005.0,73908.5,73924.5,60655.25,61214.166666666664,sideways
1780188300000000,73924.5,74021.5,73895.0,74011.5,60655.25,61214.166666666664,sideways
1780189200000000,74000.0,74142.5,73999.0,74119.5,60655.25,61214.166666666664,sideways
1780190100000000,74119.0,74257.5,74063.0,74080.0,60655.25,61214.166666666664,sideways
1780191000000000,74079.0,74202.5,74043.5,74043.5,60655.25,61214.166666666664,sideways
1780191900000000,74044.5,74120.5,74024.0,74028.0,60655.25,61214.166666666664,sideways
1780192800000000,74028.0,74142.5,74027.0,74142.5,60655.25,61214.166666666664,sideways
1780193700000000,74141.5,74219.0,73932.5,73940.0,60655.25,61214.166666666664,sideways
1780194600000000,73940.0,74004.0,73848.0,73951.5,60655.25,61214.166666666664,sideways
1780195500000000,73951.5,74093.0,73910.5,74068.5,60655.25,61214.166666666664,sideways
1780196400000000,74070.0,74141.5,74037.0,74133.5,60655.25,61214.166666666664,sideways
1780197300000000,74133.5,74207.5,74090.0,74186.0,60655.25,61214.166666666664,sideways
1780198200000000,74185.0,74196.5,74105.0,74145.5,60655.25,61214.166666666664,sideways
1780199100000000,74145.5,74165.5,74111.5,74114.5,60655.25,61214.166666666664,sideways
1780200000000000,74114.5,74143.0,74081.0,74086.5,60655.25,61214.166666666664,sideways
1780200900000000,74086.5,74201.0,74071.0,74168.0,60655.25,61214.166666666664,sideways
1780201800000000,74168.0,74187.5,74118.0,74173.5,60655.25,61214.166666666664,sideways
1780202700000000,74173.5,74202.5,74134.0,74151.0,60655.25,61214.166666666664,sideways
1780203600000000,74151.0,74188.0,74131.0,74150.5,60655.25,61214.166666666664,sideways
1780204500000000,74150.5,74172.5,74100.5,74149.0,60655.25,61214.166666666664,sideways
1780205400000000,74143.5,74157.5,74053.0,74079.0,60655.25,61214.166666666664,sideways
1780206300000000,74079.0,74081.0,74025.0,74035.5,60655.25,61214.166666666664,sideways
1780207200000000,74036.0,74039.5,73964.5,73976.5,60655.25,61214.166666666664,sideways
1780208100000000,73976.5,74019.0,73971.0,74001.5,60655.25,61214.166666666664,sideways
1780209000000000,74002.5,74085.0,73991.5,74039.5,60655.25,61214.166666666664,sideways
1780209900000000,74040.5,74055.0,74025.5,74027.0,60655.25,61214.166666666664,sideways
1780210800000000,74027.0,74027.0,73926.0,73942.0,60655.25,61214.166666666664,sideways
1780211700000000,73941.0,73947.0,73865.0,73871.0,60655.25,61214.166666666664,sideways
1780212600000000,73871.0,73885.0,73804.0,73836.0,60655.25,61214.166666666664,sideways
1780213500000000,73836.0,73880.5,73828.0,73840.0,60655.25,61214.166666666664,sideways
1780214400000000,73841.0,73951.5,73839.5,73885.5,60655.25,61214.166666666664,sideways
1780215300000000,73885.5,73960.5,73881.5,73952.5,60655.25,61214.166666666664,sideways
1780216200000000,73952.5,73953.5,73827.0,73861.5,60655.25,61214.166666666664,sideways
1780217100000000,73860.5,73957.5,73823.0,73921.0,60655.25,61214.166666666664,sideways
1780218000000000,73917.5,73917.5,73844.0,73873.0,60655.25,61214.166666666664,sideways
1780218900000000,73873.0,73953.5,73861.0,73934.5,60655.25,61214.166666666664,sideways
1780219800000000,73933.5,74008.0,73917.0,73952.5,60655.25,61214.166666666664,sideways
1780220700000000,73952.5,73985.5,73787.0,73822.5,60655.25,61214.166666666664,sideways
1780221600000000,73822.5,73846.5,73787.5,73834.0,60655.25,61214.166666666664,sideways
1780222500000000,73833.0,73833.0,73708.0,73786.5,60655.25,61214.166666666664,sideways
1780223400000000,73786.5,73822.5,73780.5,73819.5,60655.25,61214.166666666664,sideways
1780224300000000,73819.5,73883.5,73783.5,73879.0,60655.25,61214.166666666664,sideways
1780225200000000,73878.0,73923.0,73875.0,73887.5,60655.25,61214.166666666664,sideways
1780226100000000,73887.5,73952.5,73876.0,73952.0,60655.25,61214.166666666664,sideways
1780227000000000,73952.0,73952.0,73895.5,73931.5,60655.25,61214.166666666664,sideways
1780227900000000,73934.5,73957.5,73887.5,73927.0,60655.25,61214.166666666664,sideways
1780228800000000,73920.5,73964.5,73848.0,73900.5,60655.25,61214.166666666664,sideways
1780229700000000,73900.5,73983.0,73899.5,73916.0,60655.25,61214.166666666664,sideways
1780230600000000,73916.0,73957.5,73879.0,73957.5,60655.25,61214.166666666664,sideways
1780231500000000,73957.5,73963.0,73869.5,73900.0,60655.25,61214.166666666664,sideways
1780232400000000,73899.0,73936.0,73856.5,73920.0,60655.25,61214.166666666664,sideways
1780233300000000,73921.0,74007.5,73907.0,73935.5,60655.25,61214.166666666664,sideways
1780234200000000,73945.0,73952.0,73857.0,73876.0,60655.25,61214.166666666664,sideways
1780235100000000,73875.0,73879.5,73783.0,73849.0,60655.25,61214.166666666664,sideways
1780236000000000,73848.0,73849.0,73626.0,73626.0,60655.25,61214.166666666664,sideways
1780236900000000,73626.0,73760.0,73455.0,73565.5,60655.25,61214.166666666664,sideways
1780237800000000,73559.5,73720.0,73555.5,73585.5,60655.25,61214.166666666664,sideways
1780238700000000,73585.5,73674.0,73557.0,73577.0,60655.25,61214.166666666664,sideways
1780239600000000,73578.0,73656.5,73557.0,73650.0,60655.25,61214.166666666664,sideways
1780240500000000,73650.0,73751.0,73623.0,73714.0,60655.25,61214.166666666664,sideways
1780241400000000,73715.0,73725.5,73578.0,73606.0,60655.25,61214.166666666664,sideways
1780242300000000,73605.0,73652.0,73602.0,73621.0,60655.25,61214.166666666664,sideways
1780243200000000,73621.0,73705.5,73579.0,73592.5,60655.25,61214.166666666664,sideways
1780244100000000,73592.5,73607.5,73488.0,73581.5,60655.25,61214.166666666664,sideways
1780245000000000,73581.5,73581.5,73363.0,73471.5,60655.25,61214.166666666664,sideways
1780245900000000,73472.5,73520.0,73408.0,73506.5,60655.25,61214.166666666664,sideways
1780246800000000,73506.5,73541.0,73438.0,73495.0,60655.25,61214.166666666664,sideways
1780247700000000,73500.0,73574.0,73500.0,73571.0,60655.25,61214.166666666664,sideways
1780248600000000,73572.0,73695.0,73571.0,73694.0,60655.25,61214.166666666664,sideways
1780249500000000,73694.0,73711.5,73650.0,73688.0,60655.25,61214.166666666664,sideways
1780250400000000,73689.0,73689.0,73587.0,73629.5,60655.25,61214.166666666664,sideways
1780251300000000,73621.0,73653.5,73576.5,73603.0,60655.25,61214.166666666664,sideways
1780252200000000,73602.0,73687.5,73594.0,73612.5,60655.25,61214.166666666664,sideways
1780253100000000,73608.0,73615.0,73545.5,73581.5,60655.25,61214.166666666664,sideways
1780254000000000,73580.5,73631.0,73557.5,73564.0,60655.25,61214.166666666664,sideways
1780254900000000,73561.5,73595.5,73427.0,73505.0,60655.25,61214.166666666664,sideways
1780255800000000,73506.0,73524.0,73424.0,73497.0,60655.25,61214.166666666664,sideways
1780256700000000,73497.0,73550.0,73492.0,73528.5,60655.25,61214.166666666664,sideways
1780257600000000,73542.0,73679.5,73542.0,73666.5,60655.25,61214.166666666664,sideways
1780258500000000,73666.5,73731.0,73637.0,73659.0,60655.25,61214.166666666664,sideways
1780259400000000,73660.0,73698.0,73640.5,73665.0,60655.25,61214.166666666664,sideways
1780260300000000,73668.0,73740.5,73668.0,73718.5,60655.25,61214.166666666664,sideways
1780261200000000,73730.0,73734.5,73657.0,73657.0,60655.25,61214.166666666664,sideways
1780262100000000,73657.0,73711.5,73597.0,73619.0,60655.25,61214.166666666664,sideways
1780263000000000,73619.0,73725.5,73604.0,73725.0,60655.25,61214.166666666664,sideways
1780263900000000,73726.0,73903.5,73725.0,73870.5,60655.25,61214.166666666664,sideways
1780264800000000,73867.5,73953.5,73652.5,73886.0,60655.25,61214.166666666664,sideways
1780265700000000,73887.0,73972.5,73784.5,73859.5,60655.25,61214.166666666664,sideways
1780266600000000,73866.0,73973.5,73842.0,73880.5,60655.25,61214.166666666664,sideways
1780267500000000,73892.0,73982.5,73892.0,73923.0,60655.25,61214.166666666664,sideways
1780268400000000,73937.0,74186.0,73910.5,73910.5,60655.25,61214.166666666664,sideways
1780269300000000,73911.5,73946.5,73763.0,73807.0,60655.25,61214.166666666664,sideways
1780270200000000,73808.0,73808.0,73477.5,73554.0,60655.25,61214.166666666664,sideways
1780271100000000,73557.5,73696.5,73538.5,73662.0,60655.25,61214.166666666664,sideways
1780272000000000,73661.0,73869.0,73627.0,73783.5,60655.25,61214.166666666664,sideways
1780272900000000,73789.5,73950.0,73690.0,73940.0,60655.25,61214.166666666664,sideways
1780273800000000,73941.0,74078.0,73804.5,73914.5,60655.25,61214.166666666664,sideways
1780274700000000,73924.0,74001.0,73845.0,73861.5,60655.25,61214.166666666664,sideways
1780275600000000,73861.5,73897.5,73536.5,73541.5,60655.25,61214.166666666664,sideways
1780276500000000,73540.5,73629.0,73540.5,73569.0,60655.25,61214.166666666664,sideways
1780277400000000,73569.0,73637.5,73427.0,73470.0,60655.25,61214.166666666664,sideways
1780278300000000,73468.0,73554.0,73240.5,73264.5,60655.25,61214.166666666664,sideways
1780279200000000,73264.5,73547.5,73185.5,73527.5,60655.25,61214.166666666664,sideways
1780280100000000,73522.5,73533.5,73422.0,73506.0,60655.25,61214.166666666664,sideways
1780281000000000,73504.0,73872.5,73438.0,73759.0,60655.25,61214.166666666664,sideways
1780281900000000,73753.0,73845.5,73719.5,73774.0,60655.25,61214.166666666664,sideways
1780282800000000,73785.5,74006.5,73785.5,73856.5,60655.25,61214.166666666664,sideways
1780283700000000,73857.5,73956.5,73771.5,73895.5,60655.25,61214.166666666664,sideways
1780284600000000,73900.0,73958.5,73770.0,73832.5,60655.25,61214.166666666664,sideways
1780285500000000,73834.0,73892.0,73700.0,73738.0,60655.25,61214.166666666664,sideways
1780286400000000,73738.0,73820.5,73556.5,73574.5,60655.25,61214.166666666664,sideways
1780287300000000,73574.5,73594.0,73370.0,73376.0,60655.25,61214.166666666664,sideways
1780288200000000,73376.0,73476.0,73372.0,73460.0,60655.25,61214.166666666664,sideways
1780289100000000,73461.0,73570.0,73314.5,73505.5,60655.25,61214.166666666664,sideways
1780290000000000,73504.5,73512.0,73423.0,73503.0,60655.25,61214.166666666664,sideways
1780290900000000,73504.0,73507.5,73314.0,73315.5,60655.25,61214.166666666664,sideways
1780291800000000,73315.5,73408.0,73292.5,73401.5,60655.25,61214.166666666664,sideways
1780292700000000,73400.5,73443.0,73307.0,73323.5,60655.25,61214.166666666664,sideways
1780293600000000,73331.0,73347.0,73207.0,73267.0,60655.25,61214.166666666664,sideways
1780294500000000,73267.0,73305.0,73111.0,73167.0,60655.25,61214.166666666664,sideways
1780295400000000,73165.5,73219.0,72969.5,72979.0,60655.25,61214.166666666664,sideways
1780296300000000,72979.0,73192.0,72926.5,73114.5,60655.25,61214.166666666664,sideways
1780297200000000,73113.5,73186.0,73017.5,73098.5,60655.25,61214.166666666664,sideways
